unique_id,ds,y
M4D_T000000,1994-04-14 12:00:00,1037.5000
M4D_T000000,1994-04-15 12:00:00,1040.0000
M4D_T000000,1994-04-16 12:00:00,1038.4000
M4D_T000000,1994-04-17 12:00:00,1035.3000
M4D_T000000,1994-04-18 12:00:00,1032.0000
M4D_T000000,1994-04-19 12:00:00,1028.1000
M4D_T000000,1994-04-20 12:00:00,1032.2000
M4D_T000000,1994-04-21 12:00:00,1030.2000
M4D_T000000,1994-04-22 12:00:00,1031.2000
M4D_T000000,1994-04-23 12:00:00,1032.8000
M4D_T000000,1994-04-24 12:00:00,1030.3000
M4D_T000000,1994-04-25 12:00:00,1030.2000
M4D_T000000,1994-04-26 12:00:00,1028.1000
M4D_T000000,1994-04-27 12:00:00,1022.1000
M4D_T000000,1994-04-28 12:00:00,1024.4000
M4D_T000000,1994-04-29 12:00:00,1023.4000
M4D_T000000,1994-04-30 12:00:00,1026.3000
M4D_T000000,1994-05-01 12:00:00,1024.0000
M4D_T000000,1994-05-02 12:00:00,1026.1000
M4D_T000000,1994-05-03 12:00:00,1031.0000
M4D_T000000,1994-05-04 12:00:00,1037.6000
M4D_T000000,1994-05-05 12:00:00,1036.6000
M4D_T000000,1994-05-06 12:00:00,1037.4000
M4D_T000000,1994-05-07 12:00:00,1035.4000
M4D_T000000,1994-05-08 12:00:00,1038.9000
M4D_T000000,1994-05-09 12:00:00,1038.7000
M4D_T000000,1994-05-10 12:00:00,1036.5000
M4D_T000000,1994-05-11 12:00:00,1036.4000
M4D_T000000,1994-05-12 12:00:00,1036.8000
M4D_T000000,1994-05-13 12:00:00,1035.3000
M4D_T000000,1994-05-14 12:00:00,1032.6000
M4D_T000000,1994-05-15 12:00:00,1029.3000
M4D_T000000,1994-05-16 12:00:00,1031.3000
M4D_T000000,1994-05-17 12:00:00,1027.4000
M4D_T000000,1994-05-18 12:00:00,1028.6000
M4D_T000000,1994-05-19 12:00:00,1025.8000
M4D_T000000,1994-05-20 12:00:00,1026.0000
M4D_T000000,1994-05-21 12:00:00,1022.3000
M4D_T000000,1994-05-22 12:00:00,1020.1000
M4D_T000000,1994-05-23 12:00:00,1017.7000
M4D_T000000,1994-05-24 12:00:00,1018.0000
M4D_T000000,1994-05-25 12:00:00,1023.2000
M4D_T000000,1994-05-26 12:00:00,1024.2000
M4D_T000000,1994-05-27 12:00:00,1020.5000
M4D_T000000,1994-05-28 12:00:00,1022.2000
M4D_T000000,1994-05-29 12:00:00,1025.3000
M4D_T000000,1994-05-30 12:00:00,1023.3000
M4D_T000000,1994-05-31 12:00:00,1035.3000
M4D_T000000,1994-06-01 12:00:00,1036.7000
M4D_T000000,1994-06-02 12:00:00,1035.1000
M4D_T000000,1994-06-03 12:00:00,1032.5000
M4D_T000000,1994-06-04 12:00:00,1028.7000
M4D_T000000,1994-06-05 12:00:00,1028.1000
M4D_T000000,1994-06-06 12:00:00,1025.6000
M4D_T000000,1994-06-07 12:00:00,1027.9000
M4D_T000000,1994-06-08 12:00:00,1025.0000
M4D_T000000,1994-06-09 12:00:00,1025.7000
M4D_T000000,1994-06-10 12:00:00,1025.0000
M4D_T000000,1994-06-11 12:00:00,1023.7000
M4D_T000000,1994-06-12 12:00:00,1025.5000
M4D_T000000,1994-06-13 12:00:00,1025.8000
M4D_T000000,1994-06-14 12:00:00,1030.5000
M4D_T000000,1994-06-15 12:00:00,1035.1000
M4D_T000000,1994-06-16 12:00:00,1034.2000
M4D_T000000,1994-06-17 12:00:00,1032.2000
M4D_T000000,1994-06-18 12:00:00,1033.6000
M4D_T000000,1994-06-19 12:00:00,1045.6000
M4D_T000000,1994-06-20 12:00:00,1040.3000
M4D_T000000,1994-06-21 12:00:00,1035.9000
M4D_T000000,1994-06-22 12:00:00,1035.4000
M4D_T000000,1994-06-23 12:00:00,1031.0000
M4D_T000000,1994-06-24 12:00:00,1035.1000
M4D_T000000,1994-06-25 12:00:00,1022.1000
M4D_T000000,1994-06-26 12:00:00,1020.4000
M4D_T000000,1994-06-27 12:00:00,1019.6000
M4D_T000000,1994-06-28 12:00:00,1023.2000
M4D_T000000,1994-06-29 12:00:00,1016.5000
M4D_T000000,1994-06-30 12:00:00,1011.6000
M4D_T000000,1994-07-01 12:00:00,1013.9000
M4D_T000000,1994-07-02 12:00:00,1011.3000
M4D_T000000,1994-07-03 12:00:00,1020.9000
M4D_T000000,1994-07-04 12:00:00,1023.4000
M4D_T000000,1994-07-05 12:00:00,1019.6000
M4D_T000000,1994-07-06 12:00:00,1016.7000
M4D_T000000,1994-07-07 12:00:00,1012.0000
M4D_T000000,1994-07-08 12:00:00,1012.7000
M4D_T000000,1994-07-09 12:00:00,1010.7000
M4D_T000000,1994-07-10 12:00:00,1002.5000
M4D_T000000,1994-07-11 12:00:00,991.5000
M4D_T000000,1994-07-12 12:00:00,992.9000
M4D_T000000,1994-07-13 12:00:00,997.1000
M4D_T000000,1994-07-14 12:00:00,1001.6000
M4D_T000000,1994-07-15 12:00:00,997.2000
M4D_T000000,1994-07-16 12:00:00,1001.9000
M4D_T000000,1994-07-17 12:00:00,1011.7000
M4D_T000000,1994-07-18 12:00:00,1005.7000
M4D_T000000,1994-07-19 12:00:00,1018.7000
M4D_T000000,1994-07-20 12:00:00,1016.5000
M4D_T000000,1994-07-21 12:00:00,1018.3000
M4D_T000000,1994-07-22 12:00:00,1014.8000
M4D_T000000,1994-07-23 12:00:00,1011.0000
M4D_T000000,1994-07-24 12:00:00,1018.7000
M4D_T000000,1994-07-25 12:00:00,1009.9000
M4D_T000000,1994-07-26 12:00:00,1012.7000
M4D_T000000,1994-07-27 12:00:00,1015.0000
M4D_T000000,1994-07-28 12:00:00,1010.4000
M4D_T000000,1994-07-29 12:00:00,1099.0000
M4D_T000000,1994-07-30 12:00:00,1095.2000
M4D_T000000,1994-07-31 12:00:00,1098.1000
M4D_T000000,1994-08-01 12:00:00,1094.8000
M4D_T000000,1994-08-02 12:00:00,1097.9000
M4D_T000000,1994-08-03 12:00:00,1085.2000
M4D_T000000,1994-08-04 12:00:00,1086.0000
M4D_T000000,1994-08-05 12:00:00,1088.2000
M4D_T000000,1994-08-06 12:00:00,1088.6000
M4D_T000000,1994-08-07 12:00:00,1085.8000
M4D_T000000,1994-08-08 12:00:00,1080.4000
M4D_T000000,1994-08-09 12:00:00,1077.2000
M4D_T000000,1994-08-10 12:00:00,1075.7000
M4D_T000000,1994-08-11 12:00:00,1080.3000
M4D_T000000,1994-08-12 12:00:00,1081.6000
M4D_T000000,1994-08-13 12:00:00,1080.3000
M4D_T000000,1994-08-14 12:00:00,1094.8000
M4D_T000000,1994-08-15 12:00:00,1097.2000
M4D_T000000,1994-08-16 12:00:00,1096.2000
M4D_T000000,1994-08-17 12:00:00,1095.4000
M4D_T000000,1994-08-18 12:00:00,1093.0000
M4D_T000000,1994-08-19 12:00:00,1084.3000
M4D_T000000,1994-08-20 12:00:00,1079.6000
M4D_T000000,1994-08-21 12:00:00,1080.8000
M4D_T000000,1994-08-22 12:00:00,1083.2000
M4D_T000000,1994-08-23 12:00:00,1086.6000
M4D_T000000,1994-08-24 12:00:00,1078.6000
M4D_T000000,1994-08-25 12:00:00,1078.3000
M4D_T000000,1994-08-26 12:00:00,1077.1000
M4D_T000000,1994-08-27 12:00:00,1080.3000
M4D_T000000,1994-08-28 12:00:00,1082.6000
M4D_T000000,1994-08-29 12:00:00,1079.7000
M4D_T000000,1994-08-30 12:00:00,1083.5000
M4D_T000000,1994-08-31 12:00:00,1080.0000
M4D_T000000,1994-09-01 12:00:00,1079.4000
M4D_T000000,1994-09-02 12:00:00,1079.4000
M4D_T000000,1994-09-03 12:00:00,1082.1000
M4D_T000000,1994-09-04 12:00:00,1080.8000
M4D_T000000,1994-09-05 12:00:00,1077.5000
M4D_T000000,1994-09-06 12:00:00,1079.7000
M4D_T000000,1994-09-07 12:00:00,1078.8000
M4D_T000000,1994-09-08 12:00:00,1083.1000
M4D_T000000,1994-09-09 12:00:00,1079.7000
M4D_T000000,1994-09-10 12:00:00,1078.1000
M4D_T000000,1994-09-11 12:00:00,1077.3000
M4D_T000000,1994-09-12 12:00:00,1075.5000
M4D_T000000,1994-09-13 12:00:00,1080.2000
M4D_T000000,1994-09-14 12:00:00,1090.3000
M4D_T000000,1994-09-15 12:00:00,1089.6000
M4D_T000000,1994-09-16 12:00:00,1087.8000
M4D_T000000,1994-09-17 12:00:00,1081.1000
M4D_T000000,1994-09-18 12:00:00,1071.7000
M4D_T000000,1994-09-19 12:00:00,1071.4000
M4D_T000000,1994-09-20 12:00:00,1069.8000
M4D_T000000,1994-09-21 12:00:00,1070.5000
M4D_T000000,1994-09-22 12:00:00,1066.4000
M4D_T000000,1994-09-23 12:00:00,1070.9000
M4D_T000000,1994-09-24 12:00:00,1065.5000
M4D_T000000,1994-09-25 12:00:00,1068.6000
M4D_T000000,1994-09-26 12:00:00,1067.1000
M4D_T000000,1994-09-27 12:00:00,1068.3000
M4D_T000000,1994-09-28 12:00:00,1074.9000
M4D_T000000,1994-09-29 12:00:00,1069.2000
M4D_T000000,1994-09-30 12:00:00,1068.6000
M4D_T000000,1994-10-01 12:00:00,1076.2000
M4D_T000000,1994-10-02 12:00:00,1080.7000
M4D_T000000,1994-10-03 12:00:00,1077.7000
M4D_T000000,1994-10-04 12:00:00,1077.6000
M4D_T000000,1994-10-05 12:00:00,1083.7000
M4D_T000000,1994-10-06 12:00:00,1084.4000
M4D_T000000,1994-10-07 12:00:00,1084.4000
M4D_T000000,1994-10-08 12:00:00,1091.4000
M4D_T000000,1994-10-09 12:00:00,1090.4000
M4D_T000000,1994-10-10 12:00:00,1096.5000
M4D_T000000,1994-10-11 12:00:00,1095.0000
M4D_T000000,1994-10-12 12:00:00,1096.9000
M4D_T000000,1994-10-13 12:00:00,1099.8000
M4D_T000000,1994-10-14 12:00:00,1096.1000
M4D_T000000,1994-10-15 12:00:00,1094.3000
M4D_T000000,1994-10-16 12:00:00,1098.9000
M4D_T000000,1994-10-17 12:00:00,1099.0000
M4D_T000000,1994-10-18 12:00:00,1101.5000
M4D_T000000,1994-10-19 12:00:00,1111.4000
M4D_T000000,1994-10-20 12:00:00,1114.1000
M4D_T000000,1994-10-21 12:00:00,1112.8000
M4D_T000000,1994-10-22 12:00:00,1116.4000
M4D_T000000,1994-10-23 12:00:00,1117.3000
M4D_T000000,1994-10-24 12:00:00,1115.0000
M4D_T000000,1994-10-25 12:00:00,1113.1000
M4D_T000000,1994-10-26 12:00:00,1114.6000
M4D_T000000,1994-10-27 12:00:00,1118.2000
M4D_T000000,1994-10-28 12:00:00,1117.8000
M4D_T000000,1994-10-29 12:00:00,1116.3000
M4D_T000000,1994-10-30 12:00:00,1116.0000
M4D_T000000,1994-10-31 12:00:00,1115.9000
M4D_T000000,1994-11-01 12:00:00,1114.9000
M4D_T000000,1994-11-02 12:00:00,1117.5000
M4D_T000000,1994-11-03 12:00:00,1116.3000
M4D_T000000,1994-11-04 12:00:00,1115.7000
M4D_T000000,1994-11-05 12:00:00,1119.4000
M4D_T000000,1994-11-06 12:00:00,1118.6000
M4D_T000000,1994-11-07 12:00:00,1119.8000
M4D_T000000,1994-11-08 12:00:00,1120.1000
M4D_T000000,1994-11-09 12:00:00,1111.6000
M4D_T000000,1994-11-10 12:00:00,1106.9000
M4D_T000000,1994-11-11 12:00:00,1107.5000
M4D_T000000,1994-11-12 12:00:00,1125.3000
M4D_T000000,1994-11-13 12:00:00,1126.1000
M4D_T000000,1994-11-14 12:00:00,1124.2000
M4D_T000000,1994-11-15 12:00:00,1122.1000
M4D_T000000,1994-11-16 12:00:00,1126.7000
M4D_T000000,1994-11-17 12:00:00,1118.5000
M4D_T000000,1994-11-18 12:00:00,1118.5000
M4D_T000000,1994-11-19 12:00:00,1119.9000
M4D_T000000,1994-11-20 12:00:00,1116.0000
M4D_T000000,1994-11-21 12:00:00,1117.5000
M4D_T000000,1994-11-22 12:00:00,1115.3000
M4D_T000000,1994-11-23 12:00:00,1114.5000
M4D_T000000,1994-11-24 12:00:00,1117.7000
M4D_T000000,1994-11-25 12:00:00,1109.1000
M4D_T000000,1994-11-26 12:00:00,1107.7000
M4D_T000000,1994-11-27 12:00:00,1106.6000
M4D_T000000,1994-11-28 12:00:00,1104.6000
M4D_T000000,1994-11-29 12:00:00,1109.9000
M4D_T000000,1994-11-30 12:00:00,1108.7000
M4D_T000000,1994-12-01 12:00:00,1108.7000
M4D_T000000,1994-12-02 12:00:00,1106.4000
M4D_T000000,1994-12-03 12:00:00,1113.9000
M4D_T000000,1994-12-04 12:00:00,1112.2000
M4D_T000000,1994-12-05 12:00:00,1112.3000
M4D_T000000,1994-12-06 12:00:00,1117.7000
M4D_T000000,1994-12-07 12:00:00,1118.5000
M4D_T000000,1994-12-08 12:00:00,1119.5000
M4D_T000000,1994-12-09 12:00:00,1117.4000
M4D_T000000,1994-12-10 12:00:00,1117.0000
M4D_T000000,1994-12-11 12:00:00,1112.5000
M4D_T000000,1994-12-12 12:00:00,1136.2000
M4D_T000000,1994-12-13 12:00:00,1130.8000
M4D_T000000,1994-12-14 12:00:00,1127.2000
M4D_T000000,1994-12-15 12:00:00,1118.5000
M4D_T000000,1994-12-16 12:00:00,1115.2000
M4D_T000000,1994-12-17 12:00:00,1116.5000
M4D_T000000,1994-12-18 12:00:00,1119.2000
M4D_T000000,1994-12-19 12:00:00,1116.8000
M4D_T000000,1994-12-20 12:00:00,1115.8000
M4D_T000000,1994-12-21 12:00:00,1114.7000
M4D_T000000,1994-12-22 12:00:00,1117.4000
M4D_T000000,1994-12-23 12:00:00,1116.6000
M4D_T000000,1994-12-24 12:00:00,1115.4000
M4D_T000000,1994-12-25 12:00:00,1109.5000
M4D_T000000,1994-12-26 12:00:00,1088.6000
M4D_T000000,1994-12-27 12:00:00,1090.0000
M4D_T000000,1994-12-28 12:00:00,1078.4000
M4D_T000000,1994-12-29 12:00:00,1091.6000
M4D_T000000,1994-12-30 12:00:00,1096.3000
M4D_T000000,1994-12-31 12:00:00,1200.3000
M4D_T000000,1995-01-01 12:00:00,1199.6000
M4D_T000000,1995-01-02 12:00:00,1192.8000
M4D_T000000,1995-01-03 12:00:00,1192.7000
M4D_T000000,1995-01-04 12:00:00,1203.9000
M4D_T000000,1995-01-05 12:00:00,1199.6000
M4D_T000000,1995-01-06 12:00:00,1209.2000
M4D_T000000,1995-01-07 12:00:00,1206.0000
M4D_T000000,1995-01-08 12:00:00,1206.7000
M4D_T000000,1995-01-09 12:00:00,1210.7000
M4D_T000000,1995-01-10 12:00:00,1204.0000
M4D_T000000,1995-01-11 12:00:00,1193.6000
M4D_T000000,1995-01-12 12:00:00,1196.5000
M4D_T000000,1995-01-13 12:00:00,1197.2000
M4D_T000000,1995-01-14 12:00:00,1194.3000
M4D_T000000,1995-01-15 12:00:00,1197.5000
M4D_T000000,1995-01-16 12:00:00,1192.2000
M4D_T000000,1995-01-17 12:00:00,1194.7000
M4D_T000000,1995-01-18 12:00:00,1192.8000
M4D_T000000,1995-01-19 12:00:00,1203.0000
M4D_T000000,1995-01-20 12:00:00,1213.6000
M4D_T000000,1995-01-21 12:00:00,1209.6000
M4D_T000000,1995-01-22 12:00:00,1209.5000
M4D_T000000,1995-01-23 12:00:00,1205.2000
M4D_T000000,1995-01-24 12:00:00,1193.8000
M4D_T000000,1995-01-25 12:00:00,1192.6000
M4D_T000000,1995-01-26 12:00:00,1203.4000
M4D_T000000,1995-01-27 12:00:00,1210.5000
M4D_T000000,1995-01-28 12:00:00,1199.9000
M4D_T000000,1995-01-29 12:00:00,1203.4000
M4D_T000000,1995-01-30 12:00:00,1211.7000
M4D_T000000,1995-01-31 12:00:00,1206.0000
M4D_T000000,1995-02-01 12:00:00,1211.0000
M4D_T000000,1995-02-02 12:00:00,1214.9000
M4D_T000000,1995-02-03 12:00:00,1211.0000
M4D_T000000,1995-02-04 12:00:00,1213.5000
M4D_T000000,1995-02-05 12:00:00,1214.0000
M4D_T000000,1995-02-06 12:00:00,1209.9000
M4D_T000000,1995-02-07 12:00:00,1212.8000
M4D_T000000,1995-02-08 12:00:00,1216.0000
M4D_T000000,1995-02-09 12:00:00,1232.4000
M4D_T000000,1995-02-10 12:00:00,1255.6000
M4D_T000000,1995-02-11 12:00:00,1253.1000
M4D_T000000,1995-02-12 12:00:00,1256.1000
M4D_T000000,1995-02-13 12:00:00,1251.4000
M4D_T000000,1995-02-14 12:00:00,1259.9000
M4D_T000000,1995-02-15 12:00:00,1258.5000
M4D_T000000,1995-02-16 12:00:00,1262.5000
M4D_T000000,1995-02-17 12:00:00,1261.7000
M4D_T000000,1995-02-18 12:00:00,1269.9000
M4D_T000000,1995-02-19 12:00:00,1259.5000
M4D_T000000,1995-02-20 12:00:00,1233.2000
M4D_T000000,1995-02-21 12:00:00,1234.4000
M4D_T000000,1995-02-22 12:00:00,1236.9000
M4D_T000000,1995-02-23 12:00:00,1235.2000
M4D_T000000,1995-02-24 12:00:00,1262.2000
M4D_T000000,1995-02-25 12:00:00,1249.4000
M4D_T000000,1995-02-26 12:00:00,1252.1000
M4D_T000000,1995-02-27 12:00:00,1251.8000
M4D_T000000,1995-02-28 12:00:00,1258.4000
M4D_T000000,1995-03-01 12:00:00,1252.2000
M4D_T000000,1995-03-02 12:00:00,1252.9000
M4D_T000000,1995-03-03 12:00:00,1250.1000
M4D_T000000,1995-03-04 12:00:00,1257.1000
M4D_T000000,1995-03-05 12:00:00,1258.0000
M4D_T000000,1995-03-06 12:00:00,1257.4000
M4D_T000000,1995-03-07 12:00:00,1254.7000
M4D_T000000,1995-03-08 12:00:00,1253.7000
M4D_T000000,1995-03-09 12:00:00,1253.4000
M4D_T000000,1995-03-10 12:00:00,1249.9000
M4D_T000000,1995-03-11 12:00:00,1256.3000
M4D_T000000,1995-03-12 12:00:00,1253.7000
M4D_T000000,1995-03-13 12:00:00,1255.1000
M4D_T000000,1995-03-14 12:00:00,1258.8000
M4D_T000000,1995-03-15 12:00:00,1264.8000
M4D_T000000,1995-03-16 12:00:00,1258.4000
M4D_T000000,1995-03-17 12:00:00,1256.6000
M4D_T000000,1995-03-18 12:00:00,1255.6000
M4D_T000000,1995-03-19 12:00:00,1258.3000
M4D_T000000,1995-03-20 12:00:00,1258.6000
M4D_T000000,1995-03-21 12:00:00,1260.3000
M4D_T000000,1995-03-22 12:00:00,1264.9000
M4D_T000000,1995-03-23 12:00:00,1266.7000
M4D_T000000,1995-03-24 12:00:00,1270.2000
M4D_T000000,1995-03-25 12:00:00,1272.6000
M4D_T000000,1995-03-26 12:00:00,1263.7000
M4D_T000000,1995-03-27 12:00:00,1267.3000
M4D_T000000,1995-03-28 12:00:00,1265.8000
M4D_T000000,1995-03-29 12:00:00,1262.6000
M4D_T000000,1995-03-30 12:00:00,1261.6000
M4D_T000000,1995-03-31 12:00:00,1265.6000
M4D_T000000,1995-04-01 12:00:00,1263.9000
M4D_T000000,1995-04-02 12:00:00,1264.5000
M4D_T000000,1995-04-03 12:00:00,1268.2000
M4D_T000000,1995-04-04 12:00:00,1264.8000
